AccX,AccY,AccZ,Magnitude,GyroX,GyroY,GyroZ,Temperature,Altitude
-0.04383984375,-0.00384814453125,0.8560717773437501,0.8572022095636741,0.98388671875,2.03955078125,-0.560546875,41.518235294117645,175.33327553834968
0.07627734375,-0.01410205078125,0.8633959960937501,0.8668735473392366,0.935546875,1.90283203125,-0.5703125,40.85941176470588,175.33327553834968
-0.05946484375,-0.00921923828125,0.8751147460937501,0.8771812132207502,0.8955078125,1.79931640625,-0.634765625,41.28294117647059,175.33327553834968
-0.06141796875,-0.01068408203125,0.8824389648437501,0.8846382555421937,0.85205078125,1.6787109375,-0.69580078125,41.04764705882353,175.33327553834968
-0.058,-0.00824267578125,0.91661865234375,0.9184888107802442,0.720703125,1.4736328125,-0.89599609375,41.7064705882353,175.33327553834968
-0.0511640625,-0.00238330078125,0.93907958984375,0.9404753678195,0.5458984375,1.28515625,-1.103515625,40.95352941176471,175.33327553834968
-0.0335859375,-0.01019580078125,0.97472412109375,0.9753558744342028,0.31494140625,1.1064453125,-1.1552734375,40.29470588235294,175.33327553834968
-0.0296796875,-0.03363330078125,0.98937255859375,0.9903888844640184,0.1396484375,0.80126953125,-1.052734375,40.95352941176471,175.37638601373857
-0.05409375,-0.05511767578125,0.99572021484375,0.99871058781865,0.08056640625,0.91357421875,-0.73974609375,40.95352941176471,175.37638601373857
-0.08534375,-0.06585986328125,1.0103686523437505,1.0161032875128462,0.0849609375,1.34765625,-0.32958984375,41.28294117647059,175.37638601373857
-0.1253828125,-0.06000048828125,1.0240405273437505,1.0334311345739806,0.04296875,1.9658203125,-0.03076171875,41.04764705882353,175.37638601373857
-0.17274609375,-0.04095751953125,1.0255053710937505,1.0407593369526726,-0.06494140625,2.5537109375,-0.04296875,40.43588235294118,175.31172038128736
-0.21278515625,-0.02777392578125,1.0128100585937505,1.0352937401831015,-0.259765625,3.10009765625,-0.25390625,41.7064705882353,175.31172038128736
-0.22743359375,-0.03265673828125,0.98302490234375,1.009519915974494,-0.45068359375,3.41455078125,-0.6318359375,40.29470588235294,175.31172038128736
-0.21376171875,-0.03021533203125,0.94738037109375,0.9716669214429624,-0.5712890625,3.51123046875,-0.947265625,41.04764705882353,175.31172038128736
-0.18641796875,-0.03998095703125,0.91173583984375,0.931457126041558,-0.53955078125,3.2265625,-0.8759765625,40.95352941176471,175.31172038128736
-0.16883984375,-0.04193408203125,0.8907397460937501,0.9075696421457068,-0.42431640625,2.642578125,-0.63134765625,40.34176470588236,175.4172778211492
-0.165421875,-0.02630908203125,0.8873217773437501,0.9029930791951366,-0.3115234375,2.04345703125,-0.36572265625,40.95352941176471,175.4172778211492
