AccX,AccY,AccZ,Magnitude,GyroX,GyroY,GyroZ,Temperature,Altitude
-0.20744775390625,-0.0283642578125,0.7441943359375001,0.7730875185665971,-0.01708984375,2.5400390625,-5.0615234375,28.341764705882355,212.18838870316324
-0.21281884765625,0.0492724609375,0.5103076171875001,0.5550977404783375,-1.32373046875,4.2734375,-6.85205078125,28.43588235294117,212.18838870316324
0.19343115234375,0.2602099609375,0.4517138671875,0.5560308015547455,-1.5,3.92041015625,-7.24462890625,28.43588235294117,211.920635219179
0.09870458984375,0.4042529296875,0.2354052734375,0.4780990169194388,-1.12939453125,2.78271484375,-4.14794921875,28.341764705882355,211.920635219179
0.3135483398437499,0.3949755859375,0.0181201171875,0.5046252208841051,-2.72119140625,1.4150390625,-4.478515625,28.53,211.920635219179
0.2891342773437499,0.5277880859375,0.0347216796875,0.6027972204920854,-2.56640625,-0.4287109375,-7.48486328125,28.43588235294117,211.920635219179
-0.16447900390625,0.1747607421875,-0.0570751953124999,0.2466824632110642,-0.9501953125,-2.81494140625,-9.5400390625,28.388823529411766,211.920635219179
0.19294287109375,-0.0801220703125,0.0889208984375,0.2270537906223827,0.4921875,-8.4091796875,-9.30615234375,28.341764705882355,211.920635219179
0.4971420898437499,-0.2266064453125,0.1450732421875,0.5652848699108894,0.955078125,-14.3564453125,-7.55712890625,28.43588235294117,211.920635219179
0.52643896484375,-0.2993603515625,0.1733935546875,0.6299364480648423,0.302734375,16.0,-5.61181640625,28.48294117647059,211.920635219179
0.3687241210937499,-0.4199658203125,0.1328662109375,0.5744407695454752,-1.04248046875,16.0,-3.86376953125,28.388823529411766,211.60394811472088
0.3281967773437499,-0.5518017578125,0.0889208984375,0.648155252052099,-1.92138671875,-14.349609375,-2.50537109375,28.388823529411766,211.60394811472088
0.0274155273437499,-0.6465283203125,-0.0814892578124999,0.6522200389780052,-2.58837890625,-9.7734375,-1.10693359375,28.388823529411766,211.60394811472088
-0.16545556640625,-0.6758251953125,-0.3729931640624999,0.7894549635738234,-3.61865234375,-5.69677734375,0.0263671875,28.341764705882355,211.60394811472088
0.06647802734375,-0.5713330078125,-0.5619580078124999,0.8041377596408393,-4.111328125,-1.7744140625,0.2080078125,28.43588235294117,211.60394811472088
0.18220068359375,-0.6079541015625,-0.7719189453124999,0.9993318452051144,-4.775390625,1.8603515625,-0.0771484375,28.43588235294117,211.60394811472088
0.3731186523437499,-0.3125439453125,-0.7587353515624999,0.9014325156044624,-4.33740234375,4.21337890625,-0.29638671875,28.388823529411766,211.60394811472088
0.68024755859375,-0.1333447265625,-0.8480908203124999,1.095342684539005,-2.85986328125,3.93994140625,-0.9345703125,28.43588235294117,211.60394811472088
1.08796240234375,0.1376513671875,-0.8549267578124999,1.3905070474564178,-1.20556640625,0.3916015625,-1.8828125,28.341764705882355,211.60394811472088
1.34284521484375,0.0605029296875,-0.8563916015624999,1.5938320020492471,-0.931640625,-6.64013671875,-2.40234375,28.48294117647059,211.3770834024656
1.87458349609375,0.0678271484375,-0.6381298828124999,1.9813817282973325,-0.9921875,16.0,-2.63330078125,28.388823529411766,211.3770834024656
1.83771826171875,0.1503466796874999,-0.3850781249999999,2.0901046721133976,-0.556640625,16.0,-1.533203125,28.43588235294117,211.3770834024656
1.80085302734375,0.2328662109374999,-0.1320263671874999,2.0644201603134964,0.095703125,16.0,0.0810546875,28.43588235294117,211.3770834024656
1.76398779296875,0.3153857421875,0.121025390625,1.8876635773500672,0.77001953125,16.0,0.01123046875,28.43588235294117,211.3770834024656
1.72712255859375,0.3979052734375,0.3740771484375,1.8114123362768413,1.7421875,16.0,-2.94580078125,28.43588235294117,211.3770834024656
1.28229833984375,0.3495654296875,0.5230029296875001,1.4282916671535797,0.9931640625,16.0,-4.7353515625,28.341764705882355,211.3770834024656
1.06550146484375,0.3412646484375,0.8452685546875001,1.4022246116085837,-0.146484375,16.0,-4.54052734375,28.388823529411766,211.3770834024656
1.14802099609375,0.2816943359375,1.1172412109375005,1.6265090930543384,-1.0751953125,16.0,-3.88623046875,28.388823529411766,211.3770834024656
1.45612646484375,0.1352099609375,1.3042529296875005,1.9595054783678207,-3.19287109375,16.0,-2.7705078125,28.43588235294117,211.2274622368936
1.00202490234375,0.0224169921875,1.4790576171875005,1.7866638915632962,-3.9853515625,16.0,-1.42578125,28.388823529411766,211.2274622368936
1.08698583984375,-0.08634765625,1.2089160156250005,2.2802765272522083,-4.7724609375,16.0,-1.97900390625,28.43588235294117,211.2274622368936
1.17194677734375,-0.1951123046875,0.9387744140625002,2.264224940768408,-4.5390625,16.0,-2.46337890625,28.53,211.2274622368936
1.25690771484375,-0.303876953125,0.6686328125000001,1.6296731664631832,-1.728515625,-14.44189453125,-1.19677734375,28.341764705882355,211.2274622368936
1.34186865234375,-0.4126416015625,0.3984912109375,1.459342254811164,-4.17431640625,7.62060546875,-4.9423828125,28.48294117647059,211.2274622368936
1.63044287109375,-0.2300244140625,0.3525927734375,1.6839171151946806,-5.3173828125,15.99951171875,-10.466796875,28.43588235294117,211.2274622368936
1.32770849609375,0.0561083984375,0.4985888671875,1.41934804098856,-4.03759765625,15.99951171875,-12.5107421875,28.388823529411766,211.1786457506021
1.74128271484375,0.1239794921875,0.7441943359375001,1.8976990322857168,-2.7919921875,15.99951171875,-13.15576171875,28.388823529411766,211.1786457506021
1.04304052734375,-0.3872509765625,-0.2694775390624999,1.144777272917889,-4.16455078125,15.99951171875,-9.19873046875,28.43588235294117,211.1786457506021
2.0062566731770834,0.5134651692708334,0.9593636067708332,4.036918467748432,16.0,15.99951171875,-2.40576171875,28.48294117647059,211.1786457506021
2.9694728190104165,1.414181315104167,2.1882047526041664,1.9419625291971627,16.0,15.99951171875,0.439453125,28.48294117647059,211.1786457506021
3.93268896484375,2.3148974609375,3.4170458984375003,5.700964429014379,-6.76025390625,15.99951171875,3.2041015625,28.48294117647059,211.1786457506021
8.24958349609375,1.5370654296875,3.6138232421875,9.136625001604116,15.99951171875,-2.7412109375,-3.9443359375,28.388823529411766,211.1786457506021
8.17194677734375,-0.1235791015625,1.1709521484375005,8.256337860093439,15.99951171875,16.0,-5.48974609375,28.43588235294117,211.195965914929
5.88239599609375,-0.5791455078125,1.2178271484375005,6.034989240881097,15.99951171875,16.0,-6.6826171875,28.388823529411766,211.195965914929
3.99030615234375,-0.5840283203125,1.9468310546875005,4.4781450874056175,12.9013671875,16.0,-0.6943359375,28.43588235294117,211.195965914929
2.73884130859375,-0.1885205078125,3.1255419921875003,4.160024572097239,10.171875,16.0,6.2666015625,28.388823529411766,211.195965914929
3.39264990234375,-1.0962353515625,4.3975146484375,5.661266677088335,6.69580078125,16.0,6.41162109375,28.388823529411766,211.195965914929
2.40827490234375,-0.7363720703125,2.2456591796875003,3.374169080308492,-1.50634765625,16.0,4.984375,28.43588235294117,211.195965914929
3.51911474609375,0.7187060546875,2.1689990234375003,4.195862694713899,-9.04052734375,16.0,-0.59228515625,28.43588235294117,211.195965914929
4.62507177734375,1.1615771484375,2.4590380859375003,5.365390826905812,0.078125,-0.50244140625,-3.828125,28.388823529411766,211.04635880602424
3.01081396484375,0.7226123046875,2.4902880859375003,3.97350022332278,14.33154296875,15.99951171875,1.10888671875,28.48294117647059,211.04635880602424
